N-Number;Company_ID;Airplane_Model;Engine_Type_Id;Aircraft_Type;Year
N709PS;5;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N709SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N709SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N709TW;33;757-2Q8;1;Fixed Wing Multi-Engine;1997
N709UW;93;A319-112;1;Fixed Wing Multi-Engine;1999
N710DN;33;777-232LR;1;Fixed Wing Multi-Engine;2010
N710FR;90;A321-211;1;Fixed Wing Multi-Engine;2016
N710PS;35;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N710SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N710SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N710TW;33;757-2Q8;1;Fixed Wing Multi-Engine;1997
N710UW;93;A319-112;1;Fixed Wing Multi-Engine;1999
N711FR;21;A321-211;1;Fixed Wing Multi-Engine;2016
N711HK;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N711UW;21;A319-112;1;Fixed Wing Multi-Engine;1999
N711ZX;93;757-231;1;Fixed Wing Multi-Engine;1997
N712FR;93;A321-211;1;Fixed Wing Multi-Engine;2016
N712JB;48;A320-232;1;Fixed Wing Multi-Engine;2008
N712PS;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N712SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N712SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N712TW;33;757-2Q8;1;Fixed Wing Multi-Engine;1997
N712US;93;A319-112;1;Fixed Wing Multi-Engine;1999
N713FR;21;A321-211;1;Fixed Wing Multi-Engine;2016
N713SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N713SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N713TW;33;757-2Q8;1;Fixed Wing Multi-Engine;1997
N713UW;93;A319-112;1;Fixed Wing Multi-Engine;1999
N71411;89;737-924;1;Fixed Wing Multi-Engine;2002
N714CB;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N714FR;93;A321-211;1;Fixed Wing Multi-Engine;2016
N714US;93;A319-112;1;Fixed Wing Multi-Engine;1999
N715FR;93;A321-211;1;Fixed Wing Multi-Engine;2016
N715JB;48;A320-232;1;Fixed Wing Multi-Engine;2008
N715SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N715SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N715UW;93;A319-112;1;Fixed Wing Multi-Engine;1999
N716EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2003
N716FR;93;A321-211;1;Fixed Wing Multi-Engine;2017
N716PS;5;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N716SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N716SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N716UW;93;A319-112;1;Fixed Wing Multi-Engine;1999
N717AN;16;777-323ER;1;Fixed Wing Multi-Engine;2012
N717FR;21;A321-211;1;Fixed Wing Multi-Engine;2017
N717JL;93;717-200;1;Fixed Wing Multi-Engine;2002
N717SA;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N717TW;33;757-231;1;Fixed Wing Multi-Engine;1999
N717UW;21;A319-112;1;Fixed Wing Multi-Engine;1999
N718AN;16;777-323ER;1;Fixed Wing Multi-Engine;2012
N718EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2003
N718FR;93;A321-211;1;Fixed Wing Multi-Engine;2017
N718PS;16;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N718SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N718SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N718TW;93;757-231;1;Fixed Wing Multi-Engine;1999
N719AN;16;777-323ER;1;Fixed Wing Multi-Engine;2013
N719FR;93;A321-211;1;Fixed Wing Multi-Engine;2017
N719PS;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N719SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N719SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N720AN;93;777-323ER;1;Fixed Wing Multi-Engine;2013
N720EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2003
N720FR;93;A321-211;1;Fixed Wing Multi-Engine;2017
N720PS;5;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N720WN;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N721AN;90;777-323ER;1;Fixed Wing Multi-Engine;2013
N721FR;21;A321-211;1;Fixed Wing Multi-Engine;2017
N721TW;33;757-231;1;Fixed Wing Multi-Engine;1999
N721UW;21;A319-112;1;Fixed Wing Multi-Engine;1999
N721YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N722AN;16;777-323ER;1;Fixed Wing Multi-Engine;2013
N722EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2003
N722FR;12;A321-211;1;Fixed Wing Multi-Engine;2018
N722TW;33;757-231;1;Fixed Wing Multi-Engine;1999
N722US;21;A319-112;1;Fixed Wing Multi-Engine;1999
N722YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N723AN;16;777-323ER;1;Fixed Wing Multi-Engine;2013
N723FR;12;A321-211;1;Fixed Wing Multi-Engine;2018
N723PS;16;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N723SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N723TW;33;757-231;1;Fixed Wing Multi-Engine;2000
N723UW;93;A319-112;1;Fixed Wing Multi-Engine;1999
N723YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N72405;89;737-924;1;Fixed Wing Multi-Engine;2001
N724AN;16;777-323ER;1;Fixed Wing Multi-Engine;2013
N724SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N724SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N724UW;93;A319-112;1;Fixed Wing Multi-Engine;1999
N724YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N725AN;16;777-323ER;1;Fixed Wing Multi-Engine;2013
N725PS;16;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N725SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N725UW;93;A319-112;1;Fixed Wing Multi-Engine;1999
N725YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N726AN;16;777-323ER;1;Fixed Wing Multi-Engine;2013
N726SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N726SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N726YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N727AN;16;777-323ER;1;Fixed Wing Multi-Engine;2014
N727SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N727SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N727TW;33;757-231;1;Fixed Wing Multi-Engine;1999
N727YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N728AN;16;777-323ER;1;Fixed Wing Multi-Engine;2014
N728SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N728SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N728YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N729AN;16;777-323ER;1;Fixed Wing Multi-Engine;2014
N729JB;48;A320-232;1;Fixed Wing Multi-Engine;None
N729SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N729YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N730AN;16;777-323ER;1;Fixed Wing Multi-Engine;2014
N730EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N730SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N730SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N730US;16;A319-112;1;Fixed Wing Multi-Engine;2000
N730YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N731AN;16;777-323ER;1;Fixed Wing Multi-Engine;2014
N731SA;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N731YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N73251;93;737-824;1;Fixed Wing Multi-Engine;2000
N73256;93;737-824;1;Fixed Wing Multi-Engine;2000
N73259;93;737-824;1;Fixed Wing Multi-Engine;2001
N73270;93;737-824;1;Fixed Wing Multi-Engine;2001
N73275;93;737-824;1;Fixed Wing Multi-Engine;2002
N73276;89;737-824;1;Fixed Wing Multi-Engine;2002
N73278;89;737-824;1;Fixed Wing Multi-Engine;2003
N73283;88;737-824;1;Fixed Wing Multi-Engine;2004
N73291;88;737-824;1;Fixed Wing Multi-Engine;2004
N73299;93;737-824;1;Fixed Wing Multi-Engine;2005
N732AN;16;777-323ER;1;Fixed Wing Multi-Engine;None
N732SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N732SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N732US;16;A319-112;1;Fixed Wing Multi-Engine;2000
N732YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2015
N733AR;16;777-323ER;1;Fixed Wing Multi-Engine;2015
N733SA;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N733UW;16;A319-112;1;Fixed Wing Multi-Engine;2000
N733YX;72;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2016
N73406;89;737-924;1;Fixed Wing Multi-Engine;2001
N73445;89;737-924ER;1;Fixed Wing Multi-Engine;2011
N734AR;16;777-323ER;1;Fixed Wing Multi-Engine;2015
N734SA;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N735AT;16;777-323ER;1;Fixed Wing Multi-Engine;2016
N735SA;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N736AT;16;777-323ER;1;Fixed Wing Multi-Engine;2016
N736SA;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N736YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2016
N737JW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N737US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N73860;93;757-33N;1;Fixed Wing Multi-Engine;2001
N738CB;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N738EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N738SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N738US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N739GB;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N739YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2016
N74007;89;777-224;1;Fixed Wing Multi-Engine;1999
N740EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N740SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N740SW;80;737-7H4;;NULL;1998
N740UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N740YX;73;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2016
N741EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N741SA;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N741UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N741YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N742PS;93;A319-112;1;Fixed Wing Multi-Engine;2000
N742SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N742SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N742YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N743SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N743SW;80;737-7H4;1;Fixed Wing Multi-Engine;1998
N743YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N744EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N744P;93;A319-112;1;Fixed Wing Multi-Engine;2000
N744SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N744SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N744YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N745SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N745SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N745VJ;93;A319-112;1;Fixed Wing Multi-Engine;2000
N745YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N746JB;48;A320-232;1;Fixed Wing Multi-Engine;2008
N746SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N746SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N746UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N746YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N747SA;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N747UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N747YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N74856;89;757-324;1;Fixed Wing Multi-Engine;2004
N748EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N748SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N748SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N748UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N748YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N749SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N749US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N749YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N750AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N750EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N750SA;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N750SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N750UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N750YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N751AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N751EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N751SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N751SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N751UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N751YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N752AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N752EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;None
N752SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N752SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N752US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N752YX;89;ERJ 170-200 LR;1;Fixed Wing Multi-Engine;2017
N753AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N753EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N753SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N753US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N75410;89;737-924;1;Fixed Wing Multi-Engine;2001
N7541A;7;DC-9-82(MD-82);1;Fixed Wing Multi-Engine;1990
N75425;89;737-924ER;1;Fixed Wing Multi-Engine;2008
N75426;89;737-924ER;1;Fixed Wing Multi-Engine;2008
N75428;89;737-924ER;1;Fixed Wing Multi-Engine;2008
N75429;89;737-924ER;1;Fixed Wing Multi-Engine;2008
N75432;89;737-924ER;1;Fixed Wing Multi-Engine;2009
N75433;89;737-924ER;1;Fixed Wing Multi-Engine;2009
N75435;89;737-924ER;1;Fixed Wing Multi-Engine;2009
N75436;89;737-924ER;1;Fixed Wing Multi-Engine;2009
N754AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N754EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2004
N754SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N754SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N754UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N755AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N755EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;None
N755SA;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N755SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N755US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N756AM;16;777-223;1;Fixed Wing Multi-Engine;2001
N756SA;80;737-7H4;;NULL;1999
N756SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N756US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N757AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N757LV;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N757UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N75851;89;757-324;1;Fixed Wing Multi-Engine;2001
N75853;89;757-324;1;Fixed Wing Multi-Engine;2002
N75854;89;757-324;1;Fixed Wing Multi-Engine;2002
N75858;89;757-324;1;Fixed Wing Multi-Engine;2004
N75861;93;757-33N;1;Fixed Wing Multi-Engine;2001
N758AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N758EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N758SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N758SW;80;737-7H4;1;Fixed Wing Multi-Engine;1999
N758US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N759AN;16;777-223;1;Fixed Wing Multi-Engine;2001
N759EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N759GS;80;737-7H4;;NULL;1999
N76010;89;777-224;1;Fixed Wing Multi-Engine;1999
N76021;89;777-224;1;Fixed Wing Multi-Engine;2010
N76054;93;767-424ER;1;Fixed Wing Multi-Engine;2000
N76055;93;767-424ER;1;Fixed Wing Multi-Engine;2001
N76062;89;767-424ER;1;Fixed Wing Multi-Engine;2002
N76064;89;767-424ER;1;Fixed Wing Multi-Engine;2002
N76065;89;767-424ER;1;Fixed Wing Multi-Engine;2002
N760AN;93;777-223;1;Fixed Wing Multi-Engine;2002
N760EV;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N760JB;48;A320-232;1;Fixed Wing Multi-Engine;2008
N760SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N760SW;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N760US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N761AJ;93;777-223;1;Fixed Wing Multi-Engine;2002
N761ND;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N761RR;;210M;;NULL;None
N76254;89;737-824;1;Fixed Wing Multi-Engine;2000
N76265;93;737-824;1;Fixed Wing Multi-Engine;2001
N76269;93;737-824;1;Fixed Wing Multi-Engine;2001
N76288;89;737-824;1;Fixed Wing Multi-Engine;2004
N762AN;16;777-223;1;Fixed Wing Multi-Engine;2002
N762SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N762SW;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N762US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N763JB;48;A320-232;1;Fixed Wing Multi-Engine;2008
N763SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N763SW;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N763US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N764SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N764SW;80;737-7H4;;NULL;2000
N764US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N76502;89;737-824;1;Fixed Wing Multi-Engine;2006
N76503;89;737-824;1;Fixed Wing Multi-Engine;2006
N76504;89;737-824;1;Fixed Wing Multi-Engine;2006
N76505;89;737-824;1;Fixed Wing Multi-Engine;2006
N76508;89;737-824;1;Fixed Wing Multi-Engine;2008
N76514;89;737-824;1;Fixed Wing Multi-Engine;2008
N76515;89;737-824;1;Fixed Wing Multi-Engine;2008
N76516;89;737-824;1;Fixed Wing Multi-Engine;2008
N76517;89;737-824;1;Fixed Wing Multi-Engine;2008
N76519;89;737-824;1;Fixed Wing Multi-Engine;2010
N76522;89;737-824;1;Fixed Wing Multi-Engine;2010
N76523;89;737-824;1;Fixed Wing Multi-Engine;2010
N76526;89;737-824;1;Fixed Wing Multi-Engine;2010
N76528;89;737-824;1;Fixed Wing Multi-Engine;2010
N76529;89;737-824;1;Fixed Wing Multi-Engine;2010
N76532;89;737-824;1;Fixed Wing Multi-Engine;2016
N76533;89;737-824;1;Fixed Wing Multi-Engine;2016
N765AN;16;777-223;1;Fixed Wing Multi-Engine;2003
N765SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N765SW;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N765US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N766AN;16;777-223;1;Fixed Wing Multi-Engine;2003
N766JB;48;A320-232;1;Fixed Wing Multi-Engine;2008
N766SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N766SW;80;737-7H4;;NULL;2000
N766US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N767AJ;16;777-223;1;Fixed Wing Multi-Engine;2006
N767SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N767SW;80;737-7H4;1;Fixed Wing Multi-Engine;None
N767UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N768AA;16;777-223;1;Fixed Wing Multi-Engine;2006
N768JB;48;A320-232;1;Fixed Wing Multi-Engine;2009
N768SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N768SW;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N768UA;89;777-222;1;Fixed Wing Multi-Engine;1995
N768US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N769SW;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N769UA;89;777-222;1;Fixed Wing Multi-Engine;1995
N769US;93;A319-112;1;Fixed Wing Multi-Engine;2000
N77006;89;777-224;1;Fixed Wing Multi-Engine;1998
N77012;93;777-224;1;Fixed Wing Multi-Engine;1999
N77014;93;777-224;1;Fixed Wing Multi-Engine;1999
N77019;89;777-224;1;Fixed Wing Multi-Engine;2007
N7701B;93;737-76N;;NULL;2004
N77022;89;777-224;1;Fixed Wing Multi-Engine;2010
N7702A;80;737-7BD;1;Fixed Wing Multi-Engine;2004
N7703A;89;737-76N;1;Fixed Wing Multi-Engine;2004
N7704B;80;737-7BD;1;Fixed Wing Multi-Engine;2004
N7705A;93;737-76N;;NULL;2004
N77066;89;767-424ER;1;Fixed Wing Multi-Engine;2002
N7706A;89;737-76N;1;Fixed Wing Multi-Engine;2004
N7707C;89;737-76N;1;Fixed Wing Multi-Engine;2004
N7708E;89;737-76N;1;Fixed Wing Multi-Engine;2004
N7709A;89;737-76N;1;Fixed Wing Multi-Engine;2005
N770AN;16;777-223;1;Fixed Wing Multi-Engine;1999
N770SA;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N770SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2006
N770UW;93;A319-112;1;Fixed Wing Multi-Engine;2000
N7710A;89;737-76N;1;Fixed Wing Multi-Engine;2005
N7711N;89;737-76N;1;Fixed Wing Multi-Engine;2005
N7712G;89;737-76N;1;Fixed Wing Multi-Engine;2005
N7713A;80;737-7BD;1;Fixed Wing Multi-Engine;2005
N7714B;89;737-76N;1;Fixed Wing Multi-Engine;2004
N7715E;80;737-7BD;1;Fixed Wing Multi-Engine;2005
N7716A;8;737-76N;1;Fixed Wing Multi-Engine;2005
N7717D;8;737-76N;1;Fixed Wing Multi-Engine;2005
N7718B;8;737-76N;1;Fixed Wing Multi-Engine;2005
N7719A;8;737-76N;1;Fixed Wing Multi-Engine;2005
N771AN;16;777-223;1;Fixed Wing Multi-Engine;1999
N771SA;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N771SK;93;CL-600-2C10;1;Fixed Wing Multi-Engine;2006
N771UA;89;777-222;1;Fixed Wing Multi-Engine;1995
N771XF;90;A319-112;1;Fixed Wing Multi-Engine;2003
N7720F;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7721E;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7722B;8;737-76N;1;Fixed Wing Multi-Engine;2006
N7723E;8;737-76N;1;Fixed Wing Multi-Engine;2006
N7724A;80;737-7BD;1;Fixed Wing Multi-Engine;2009
N77258;89;737-824;1;Fixed Wing Multi-Engine;2000
N7725A;8;737-76N;1;Fixed Wing Multi-Engine;2006
N77261;93;737-824;1;Fixed Wing Multi-Engine;2001
N7726A;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7727A;8;737-76N;1;Fixed Wing Multi-Engine;2006
N7728D;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N77295;89;737-824;1;Fixed Wing Multi-Engine;2005
N77296;89;737-824;1;Fixed Wing Multi-Engine;2005
N7729A;8;737-76N;1;Fixed Wing Multi-Engine;2006
N772AN;16;777-223;1;Fixed Wing Multi-Engine;1999
N772SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N772UA;89;777-222;1;Fixed Wing Multi-Engine;1995
N772XF;90;A319-112;1;Fixed Wing Multi-Engine;2003
N7730A;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7731A;8;737-76N;1;Fixed Wing Multi-Engine;2006
N7732A;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7733B;8;737-76N;1;Fixed Wing Multi-Engine;2006
N7734H;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7735A;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7736A;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7737E;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7738A;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N7739A;80;737-7BD;1;Fixed Wing Multi-Engine;2006
N773AN;16;777-223;1;Fixed Wing Multi-Engine;1999
N773SA;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N773SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2005
N773UA;89;777-222;1;Fixed Wing Multi-Engine;1995
N773XF;90;A319-112;1;Fixed Wing Multi-Engine;2003
N7740A;80;737-7BD;1;Fixed Wing Multi-Engine;2007
N7741C;80;737-7BD;1;Fixed Wing Multi-Engine;2007
N7742B;80;737-7BD;1;Fixed Wing Multi-Engine;2007
N77430;89;737-924ER;1;Fixed Wing Multi-Engine;2009
N77431;89;737-924ER;1;Fixed Wing Multi-Engine;2009
N7743B;80;737-7BD;1;Fixed Wing Multi-Engine;2008
N7744A;80;737-7BD;1;Fixed Wing Multi-Engine;2007
N7745A;80;737-7BD;1;Fixed Wing Multi-Engine;2007
N7746C;80;737-7BD;1;Fixed Wing Multi-Engine;2007
N7747C;80;737-7BD;1;Fixed Wing Multi-Engine;2007
N7748A;80;737-7BD;1;Fixed Wing Multi-Engine;2007
N7749B;80;737-7BD;1;Fixed Wing Multi-Engine;2009
N774AN;16;777-223;1;Fixed Wing Multi-Engine;1999
N774DE;90;737-8EH;1;Fixed Wing Multi-Engine;2012
N774SK;79;CL-600-2C10;1;Fixed Wing Multi-Engine;2006
N774SW;80;737-7H4;1;Fixed Wing Multi-Engine;2000
N774UA;89;777-222;1;Fixed Wing Multi-Engine;1996
N774XF;90;A319-112;1;Fixed Wing Multi-Engine;2003
N7750A;80;737-7BD;1;Fixed Wing Multi-Engine;2008
N77510;89;737-824;1;Fixed Wing Multi-Engine;2008
N77518;89;737-824;1;Fixed Wing Multi-Engine;2008
N7751A;80;737-7BD;1;Fixed Wing Multi-Engine;2008
N77520;89;737-824;1;Fixed Wing Multi-Engine;2010
N77525;89;737-824;1;Fixed Wing Multi-Engine;2010
N7752B;80;737-7BD;1;Fixed Wing Multi-Engine;2008
